index, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
0, 0 %, 0 %, 0 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 0 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 0 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 11 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 35 %, 12 %, 949 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 949 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
0, 0 %, 0 %, 3 MiB
1, 0 %, 0 %, 3 MiB
2, 0 %, 0 %, 3 MiB
3, 0 %, 0 %, 3 MiB
